IBGE-Code,Município,UF,CAD ou AWC (m³/m³),DTA (mm/m)
4313060,Nova Hartz,RS,"0,119","118,6"
4313086,Nova Pádua,RS,"0,141","140,9"
4313102,Nova Palma,RS,"0,144","143,5"
4313201,Nova Petrópolis,RS,"0,146","145,8"
4313300,Nova Prata,RS,"0,131","130,8"
4313334,Nova Ramada,RS,"0,124","124,3"
4313359,Nova Roma do Sul,RS,"0,140","139,8"
4313375,Nova Santa Rita,RS,"0,107","107,5"
4313391,Novo Cabrais,RS,"0,125","124,9"
4313409,Novo Hamburgo,RS,"0,127","127,4"
4313425,Novo Machado,RS,"0,127","126,8"
4313441,Novo Tiradentes,RS,"0,135","135,1"
4313466,Novo Xingu,RS,"0,131","131,1"
4313490,Novo Barreiro,RS,"0,128","128,1"
4313508,Osório,RS,"0,062","61,8"
4313607,Paim Filho,RS,"0,131","131,3"
4313656,Palmares do Sul,RS,"0,056","56,5"
4313706,Palmeira das Missões,RS,"0,121","120,8"
4313805,Palmitinho,RS,"0,134","134,2"
4313904,Panambi,RS,"0,122","122,1"
4313953,Pantano Grande,RS,"0,109","108,7"
4314001,Paraí,RS,"0,138","137,7"
4314027,Paraíso do Sul,RS,"0,140","140,1"
4314035,Pareci Novo,RS,"0,122","122,0"
4314050,Parobé,RS,"0,128","127,9"
4314068,Passa Sete,RS,"0,157","157,3"
4314076,Passo do Sobrado,RS,"0,125","125,5"
4314100,Passo Fundo,RS,"0,122","122,3"
4314134,Paulo Bento,RS,"0,125","125,5"
4314159,Paverama,RS,"0,141","140,6"
4314175,Pedras Altas,RS,"0,128","128,4"
4314209,Pedro Osório,RS,"0,160","160,0"
4314308,Pejuçara,RS,"0,122","121,5"
4314407,Pelotas,RS,"0,113","112,8"
4314423,Picada Café,RS,"0,143","143,3"
4314456,Pinhal,RS,"0,129","129,2"
4314464,Pinhal da Serra,RS,"0,141","141,2"
4314472,Pinhal Grande,RS,"0,085","85,1"
4314498,Pinheirinho do Vale,RS,"0,129","129,0"
4314506,Pinheiro Machado,RS,"0,111","111,3"
4314548,Pinto Bandeira,RS,"0,147","147,2"
4314555,Pirapó,RS,"0,130","130,1"
4314605,Piratini,RS,"0,112","111,9"
4314704,Planalto,RS,"0,135","135,4"
4314753,Poço das Antas,RS,"0,132","132,1"
4314779,Pontão,RS,"0,119","119,4"
4314787,Ponte Preta,RS,"0,131","130,6"
4314803,Portão,RS,"0,148","147,6"
4314902,Porto Alegre,RS,"0,070","70,5"
4315008,Porto Lucena,RS,"0,120","119,6"
4315057,Porto Mauá,RS,"0,127","127,0"
4315073,Porto Vera Cruz,RS,"0,112","112,1"
4315107,Porto Xavier,RS,"0,118","117,6"
4315131,Pouso Novo,RS,"0,167","167,0"
4315149,Presidente Lucena,RS,"0,122","122,0"
4315156,Progresso,RS,"0,153","153,3"
4315172,Protásio Alves,RS,"0,136","135,5"
4315206,Putinga,RS,"0,163","163,4"
4315305,Quaraí,RS,"0,126","125,7"
4315313,Quatro Irmãos,RS,"0,123","123,2"
4315321,Quevedos,RS,"0,148","148,3"
4315354,Quinze de Novembro,RS,"0,120","120,2"
4315404,Redentora,RS,"0,124","124,3"
4315453,Relvado,RS,"0,167","167,0"
4315503,Restinga Sêca,RS,"0,110","110,4"
4315552,Rio dos Índios,RS,"0,133","132,6"
4315602,Rio Grande,RS,"0,089","89,0"
4315701,Rio Pardo,RS,"0,109","108,7"
4315750,Riozinho,RS,"0,155","154,8"
4315800,Roca Sales,RS,"0,148","148,1"
4315909,Rodeio Bonito,RS,"0,134","134,5"
4315958,Rolador,RS,"0,124","124,3"
4316006,Rolante,RS,"0,137","137,3"
4316105,Ronda Alta,RS,"0,116","116,2"
4316204,Rondinha,RS,"0,128","127,7"
4316303,Roque Gonzales,RS,"0,146","145,7"
4316402,Rosário do Sul,RS,"0,136","136,2"
4316428,Sagrada Família,RS,"0,131","130,6"
4316436,Saldanha Marinho,RS,"0,120","120,2"
4316451,Salto do Jacuí,RS,"0,152","152,3"
4316477,Salvador das Missões,RS,"0,131","131,5"
4316501,Salvador do Sul,RS,"0,147","146,9"
4316600,Sananduva,RS,"0,127","127,0"
4316709,Santa Bárbara do Sul,RS,"0,120","120,2"
4316733,Santa Cecília do Sul,RS,"0,130","129,7"
4316758,Santa Clara do Sul,RS,"0,147","147,4"
4316808,Santa Cruz do Sul,RS,"0,123","122,8"
4316907,Santa Maria,RS,"0,115","115,3"
4316956,Santa Maria do Herval,RS,"0,127","127,3"
4316972,Santa Margarida do Sul,RS,"0,114","113,7"
4317004,Santana da Boa Vista,RS,"0,112","112,1"
4317103,Sant'Ana do Livramento,RS,"0,122","122,2"
4317202,Santa Rosa,RS,"0,128","127,7"
4317251,Santa Tereza,RS,"0,153","153,2"
4317301,Santa Vitória do Palmar,RS,"0,099","98,6"
4317400,Santiago,RS,"0,126","125,8"
4317509,Santo Ângelo,RS,"0,124","124,3"
4317558,Santo Antônio do Palma,RS,"0,135","135,0"
4317608,Santo Antônio da Patrulha,RS,"0,104","104,3"
4317707,Santo Antônio das Missões,RS,"0,125","124,8"
4317756,Santo Antônio do Planalto,RS,"0,117","117,4"
4317806,Santo Augusto,RS,"0,124","123,8"
4317905,Santo Cristo,RS,"0,120","120,1"
4317954,Santo Expedito do Sul,RS,"0,126","125,7"
4318002,São Borja,RS,"0,127","127,1"
4318051,São Domingos do Sul,RS,"0,138","138,2"
4318101,São Francisco de Assis,RS,"0,122","121,7"
4318200,São Francisco de Paula,RS,"0,134","133,8"
4318309,São Gabriel,RS,"0,104","104,2"
4318408,São Jerônimo,RS,"0,103","102,6"
4318424,São João da Urtiga,RS,"0,132","131,9"
4318432,São João do Polêsine,RS,"0,122","122,3"
4318440,São Jorge,RS,"0,137","137,3"
4318457,São José das Missões,RS,"0,129","129,1"
4318465,São José do Herval,RS,"0,160","159,8"
4318481,São José do Hortêncio,RS,"0,138","138,0"
4318499,São José do Inhacorá,RS,"0,136","136,5"
4318507,São José do Norte,RS,"0,062","61,7"
4318606,São José do Ouro,RS,"0,124","123,7"
4318614,São José do Sul,RS,"0,132","132,3"
4318622,São José dos Ausentes,RS,"0,130","130,4"
4318705,São Leopoldo,RS,"0,144","143,7"
4318804,São Lourenço do Sul,RS,"0,115","115,2"
4318903,São Luiz Gonzaga,RS,"0,124","123,7"
4319000,São Marcos,RS,"0,139","139,1"
4319109,São Martinho,RS,"0,124","124,3"
4319125,São Martinho da Serra,RS,"0,156","155,8"
4319158,São Miguel das Missões,RS,"0,124","124,3"
4319208,São Nicolau,RS,"0,124","124,3"
4319307,São Paulo das Missões,RS,"0,135","134,7"
4319356,São Pedro da Serra,RS,"0,149","149,3"
4319364,São Pedro das Missões,RS,"0,124","124,3"
4319372,São Pedro do Butiá,RS,"0,133","132,7"
4319406,São Pedro do Sul,RS,"0,124","124,4"
4319505,São Sebastião do Caí,RS,"0,145","144,9"
4319604,São Sepé,RS,"0,100","100,4"
4319703,São Valentim,RS,"0,133","132,9"
4319711,São Valentim do Sul,RS,"0,150","150,0"
4319737,São Valério do Sul,RS,"0,124","124,3"
4319752,São Vendelino,RS,"0,159","158,6"
4319802,São Vicente do Sul,RS,"0,116","115,7"
4319901,Sapiranga,RS,"0,098","98,2"
4320008,Sapucaia do Sul,RS,"0,094","93,8"
4320107,Sarandi,RS,"0,122","122,2"
4320206,Seberi,RS,"0,124","124,3"
4320230,Sede Nova,RS,"0,127","126,9"
4320263,Segredo,RS,"0,114","114,5"
4320305,Selbach,RS,"0,118","118,1"
4320321,Senador Salgado Filho,RS,"0,124","124,5"
4320354,Sentinela do Sul,RS,"0,113","113,0"
4320404,Serafina Corrêa,RS,"0,144","144,2"
4320453,Sério,RS,"0,156","155,6"
4320503,Sertão,RS,"0,124","124,4"
4320552,Sertão Santana,RS,"0,099","98,8"
4320578,Sete de Setembro,RS,"0,124","124,3"
4320602,Severiano de Almeida,RS,"0,130","130,2"
4320651,Silveira Martins,RS,"0,136","135,8"
4320677,Sinimbu,RS,"0,162","162,4"
4320701,Sobradinho,RS,"0,119","118,9"
4320800,Soledade,RS,"0,122","122,2"
4320859,Tabaí,RS,"0,122","122,5"
4320909,Tapejara,RS,"0,125","125,2"
4321006,Tapera,RS,"0,118","118,1"
4321105,Tapes,RS,"0,113","112,7"
4321204,Taquara,RS,"0,128","128,3"
4321303,Taquari,RS,"0,111","111,4"
4321329,Taquaruçu do Sul,RS,"0,128","127,8"
4321352,Tavares,RS,"0,057","56,8"
4321402,Tenente Portela,RS,"0,130","129,8"
4321436,Terra de Areia,RS,"0,092","91,8"
4321451,Teutônia,RS,"0,136","135,9"
4321469,Tio Hugo,RS,"0,115","115,5"
4321477,Tiradentes do Sul,RS,"0,134","134,2"
4321493,Toropi,RS,"0,134","134,4"
4321501,Torres,RS,"0,091","90,7"
4321600,Tramandaí,RS,"0,059","59,0"
4321626,Travesseiro,RS,"0,163","162,8"
4321634,Três Arroios,RS,"0,132","131,7"
4321667,Três Cachoeiras,RS,"0,076","76,3"
4321709,Três Coroas,RS,"0,148","148,1"
4321808,Três de Maio,RS,"0,130","130,3"
4321832,Três Forquilhas,RS,"0,150","149,8"
4321857,Três Palmeiras,RS,"0,116","116,1"
4321907,Três Passos,RS,"0,130","130,2"
4321956,Trindade do Sul,RS,"0,132","132,0"
4322004,Triunfo,RS,"0,105","105,4"
4322103,Tucunduva,RS,"0,127","127,3"
4322152,Tunas,RS,"0,118","117,6"
4322186,Tupanci do Sul,RS,"0,125","124,8"
4322202,Tupanciretã,RS,"0,117","117,4"
4322251,Tupandi,RS,"0,165","164,5"
4322301,Tuparendi,RS,"0,133","133,4"
4322327,Turuçu,RS,"0,119","119,0"
4322343,Ubiretama,RS,"0,138","137,9"
4322350,União da Serra,RS,"0,148","147,8"
4322376,Unistalda,RS,"0,125","125,5"
4322400,Uruguaiana,RS,"0,130","129,9"
4322509,Vacaria,RS,"0,124","124,4"
4322525,Vale Verde,RS,"0,127","126,5"
4322533,Vale do Sol,RS,"0,166","166,4"
4322541,Vale Real,RS,"0,163","163,3"
4322558,Vanini,RS,"0,136","135,8"
4322608,Venâncio Aires,RS,"0,139","138,7"
4322707,Vera Cruz,RS,"0,166","166,2"
4322806,Veranópolis,RS,"0,140","139,9"
4322855,Vespasiano Corrêa,RS,"0,143","143,2"
4322905,Viadutos,RS,"0,131","130,6"
4323002,Viamão,RS,"0,090","89,9"
4323101,Vicente Dutra,RS,"0,127","126,9"
4323200,Victor Graeff,RS,"0,117","117,4"
4323309,Vila Flores,RS,"0,128","128,3"
4323358,Vila Lângaro,RS,"0,123","122,6"
4323408,Vila Maria,RS,"0,129","129,3"
4323457,Vila Nova do Sul,RS,"0,119","118,6"
4323507,Vista Alegre,RS,"0,131","131,2"
4323606,Vista Alegre do Prata,RS,"0,140","140,0"
4323705,Vista Gaúcha,RS,"0,133","133,2"
4323754,Vitória das Missões,RS,"0,124","124,3"
4323770,Westfália,RS,"0,154","154,3"
4323804,Xangri-lá,RS,"0,080","79,8"
5000203,Água Clara,MS,"0,058","57,8"
5000252,Alcinópolis,MS,"0,053","52,6"
5000609,Amambai,MS,"0,084","84,4"
5000708,Anastácio,MS,"0,098","98,1"
5000807,Anaurilândia,MS,"0,084","84,4"
5000856,Angélica,MS,"0,086","86,3"
5000906,Antônio João,MS,"0,101","100,8"
5001003,Aparecida do Taboado,MS,"0,074","74,1"
5001102,Aquidauana,MS,"0,131","130,8"
5001243,Aral Moreira,MS,"0,084","84,4"
5001508,Bandeirantes,MS,"0,084","84,4"
5001904,Bataguassu,MS,"0,063","63,0"
5002001,Batayporã,MS,"0,084","83,9"
5002100,Bela Vista,MS,"0,091","90,6"
5002159,Bodoquena,MS,"0,133","133,5"
5002209,Bonito,MS,"0,121","121,4"
5002308,Brasilândia,MS,"0,068","67,6"
5002407,Caarapó,MS,"0,084","84,4"
5002605,Camapuã,MS,"0,084","84,1"
5002704,Campo Grande,MS,"0,084","84,4"
5002803,Caracol,MS,"0,081","81,4"
5002902,Cassilândia,MS,"0,074","74,2"
5002951,Chapadão do Sul,MS,"0,074","74,2"
5003108,Corguinho,MS,"0,072","72,5"
5003157,Coronel Sapucaia,MS,"0,064","63,8"
5003207,Corumbá,MS,"0,085","85,0"
5003256,Costa Rica,MS,"0,074","74,2"
5003306,Coxim,MS,"0,098","98,4"
5003454,Deodápolis,MS,"0,088","88,1"
5003488,Dois Irmãos do Buriti,MS,"0,106","105,7"
5003504,Douradina,MS,"0,087","87,2"
5003702,Dourados,MS,"0,085","84,6"
5003751,Eldorado,MS,"0,086","86,4"
5003801,Fátima do Sul,MS,"0,092","92,3"
5003900,Figueirão,MS,"0,050","49,9"
5004007,Glória de Dourados,MS,"0,084","84,4"
5004106,Guia Lopes da Laguna,MS,"0,091","90,9"
5004304,Iguatemi,MS,"0,085","84,8"
5004403,Inocência,MS,"0,074","74,2"
5004502,Itaporã,MS,"0,086","85,8"
5004601,Itaquiraí,MS,"0,084","84,4"
5004700,Ivinhema,MS,"0,084","84,4"
5004809,Japorã,MS,"0,072","72,2"
5004908,Jaraguari,MS,"0,068","68,2"
5005004,Jardim,MS,"0,086","85,7"
5005103,Jateí,MS,"0,085","85,3"
5005152,Juti,MS,"0,084","83,5"
5005202,Ladário,MS,"0,124","123,8"
5005251,Laguna Carapã,MS,"0,084","84,4"
5005400,Maracaju,MS,"0,084","84,4"
5005608,Miranda,MS,"0,126","126,2"
5005681,Mundo Novo,MS,"0,085","85,4"
5005707,Naviraí,MS,"0,084","84,4"
5005806,Nioaque,MS,"0,056","55,9"
5006002,Nova Alvorada do Sul,MS,"0,084","84,4"
5006200,Nova Andradina,MS,"0,077","77,3"
5006259,Novo Horizonte do Sul,MS,"0,084","84,5"
5006275,Paraíso das Águas,MS,"0,074","74,2"
5006309,Paranaíba,MS,"0,075","74,7"
5006358,Paranhos,MS,"0,067","67,2"
5006408,Pedro Gomes,MS,"0,074","73,7"
5006606,Ponta Porã,MS,"0,084","84,4"
5006903,Porto Murtinho,MS,"0,100","100,0"
5007109,Ribas do Rio Pardo,MS,"0,056","55,9"
5007208,Rio Brilhante,MS,"0,085","84,7"
5007307,Rio Negro,MS,"0,073","72,5"
5007406,Rio Verde de Mato Grosso,MS,"0,055","55,1"
5007505,Rochedo,MS,"0,079","79,4"
5007554,Santa Rita do Pardo,MS,"0,063","62,9"
5007695,São Gabriel do Oeste,MS,"0,084","84,4"
5007703,Sete Quedas,MS,"0,071","71,3"
5007802,Selvíria,MS,"0,074","74,4"
5007901,Sidrolândia,MS,"0,084","84,4"
5007935,Sonora,MS,"0,081","80,7"
5007950,Tacuru,MS,"0,072","71,6"
5007976,Taquarussu,MS,"0,081","81,3"
5008008,Terenos,MS,"0,073","72,8"
5008305,Três Lagoas,MS,"0,100","100,0"
5008404,Vicentina,MS,"0,084","84,4"
5100102,Acorizal,MT,"0,126","125,9"
5100201,Água Boa,MT,"0,123","122,6"
5100250,Alta Floresta,MT,"0,117","116,7"
5100300,Alto Araguaia,MT,"0,075","74,6"
5100359,Alto Boa Vista,MT,"0,097","97,0"
5100409,Alto Garças,MT,"0,122","122,2"
5100508,Alto Paraguai,MT,"0,139","139,1"
5100607,Alto Taquari,MT,"0,091","90,8"
5100805,Apiacás,MT,"0,129","129,0"
5101001,Araguaiana,MT,"0,092","91,7"
5101209,Araguainha,MT,"0,120","119,5"
5101258,Araputanga,MT,"0,105","105,1"
5101308,Arenápolis,MT,"0,106","106,4"
5101407,Aripuanã,MT,"0,119","118,7"
5101605,Barão de Melgaço,MT,"0,101","101,0"
5101704,Barra do Bugres,MT,"0,108","107,6"
5101803,Barra do Garças,MT,"0,097","97,1"
5101852,Bom Jesus do Araguaia,MT,"0,092","92,3"
5101902,Brasnorte,MT,"0,096","96,4"
5102504,Cáceres,MT,"0,103","103,5"
5102603,Campinápolis,MT,"0,121","120,8"
5102637,Campo Novo do Parecis,MT,"0,095","95,4"
5102678,Campo Verde,MT,"0,105","104,8"
5102686,Campos de Júlio,MT,"0,124","124,0"
5102694,Canabrava do Norte,MT,"0,105","104,9"
5102702,Canarana,MT,"0,107","107,2"
5102793,Carlinda,MT,"0,120","120,3"
5102850,Castanheira,MT,"0,129","128,9"
5103007,Chapada dos Guimarães,MT,"0,115","114,9"
5103056,Cláudia,MT,"0,081","81,1"
5103106,Cocalinho,MT,"0,110","109,9"
5103205,Colíder,MT,"0,111","110,9"
5103254,Colniza,MT,"0,115","114,7"
5103304,Comodoro,MT,"0,085","85,5"
5103353,Confresa,MT,"0,096","96,1"
5103361,Conquista D'Oeste,MT,"0,084","84,1"
5103379,Cotriguaçu,MT,"0,122","122,4"
5103403,Cuiabá,MT,"0,144","144,1"
5103437,Curvelândia,MT,"0,092","91,8"
5103452,Denise,MT,"0,079","79,2"
5103502,Diamantino,MT,"0,096","96,4"
5103601,Dom Aquino,MT,"0,114","114,4"
5103700,Feliz Natal,MT,"0,087","86,7"
5103809,Figueirópolis D'Oeste,MT,"0,105","105,1"
5103858,Gaúcha do Norte,MT,"0,115","114,7"
5103908,General Carneiro,MT,"0,111","110,8"
5103957,Glória D'Oeste,MT,"0,138","137,6"
5104104,Guarantã do Norte,MT,"0,091","91,4"
5104203,Guiratinga,MT,"0,122","122,2"
5104500,Indiavaí,MT,"0,104","104,3"
5104526,Ipiranga do Norte,MT,"0,085","84,7"
5104542,Itanhangá,MT,"0,060","60,2"
5104559,Itaúba,MT,"0,094","93,8"
5104609,Itiquira,MT,"0,077","77,4"
5104807,Jaciara,MT,"0,114","114,0"
5104906,Jangada,MT,"0,123","122,7"
5105002,Jauru,MT,"0,099","98,6"
5105101,Juara,MT,"0,100","99,7"
5105150,Juína,MT,"0,096","95,7"
5105176,Juruena,MT,"0,122","122,5"
5105200,Juscimeira,MT,"0,112","111,9"
5105234,Lambari D'Oeste,MT,"0,116","115,8"
5105259,Lucas do Rio Verde,MT,"0,116","115,8"
5105309,Luciara,MT,"0,110","109,6"
5105507,Vila Bela da Santíssima Trindade,MT,"0,087","87,1"
5105580,Marcelândia,MT,"0,093","93,3"
5105606,Matupá,MT,"0,104","104,1"
5105622,Mirassol d'Oeste,MT,"0,083","83,2"
5105903,Nobres,MT,"0,100","100,1"
5106000,Nortelândia,MT,"0,086","85,5"
5106109,Nossa Senhora do Livramento,MT,"0,124","124,2"
5106158,Nova Bandeirantes,MT,"0,123","122,6"
5106174,Nova Nazaré,MT,"0,111","111,3"
5106182,Nova Lacerda,MT,"0,079","78,7"
5106190,Nova Santa Helena,MT,"0,108","107,8"
5106208,Nova Brasilândia,MT,"0,133","132,7"
5106216,Nova Canaã do Norte,MT,"0,106","105,9"
5106224,Nova Mutum,MT,"0,116","115,6"
5106232,Nova Olímpia,MT,"0,076","76,1"
5106240,Nova Ubiratã,MT,"0,094","94,0"
5106257,Nova Xavantina,MT,"0,082","82,3"
5106265,Novo Mundo,MT,"0,113","113,3"
5106273,Novo Horizonte do Norte,MT,"0,101","100,8"
5106281,Novo São Joaquim,MT,"0,119","119,0"
5106299,Paranaíta,MT,"0,128","127,9"
5106307,Paranatinga,MT,"0,095","94,5"
5106315,Novo Santo Antônio,MT,"0,098","98,2"
5106372,Pedra Preta,MT,"0,080","79,9"
5106422,Peixoto de Azevedo,MT,"0,106","105,9"
5106455,Planalto da Serra,MT,"0,129","129,4"
5106505,Poconé,MT,"0,122","122,3"
5106653,Pontal do Araguaia,MT,"0,076","75,6"
5106703,Ponte Branca,MT,"0,125","125,2"
5106752,Pontes e Lacerda,MT,"0,111","111,5"
5106778,Porto Alegre do Norte,MT,"0,097","96,7"
5106802,Porto dos Gaúchos,MT,"0,103","103,1"
5106828,Porto Esperidião,MT,"0,107","106,8"
5106851,Porto Estrela,MT,"0,130","130,3"
5107008,Poxoréu,MT,"0,117","116,6"
5107040,Primavera do Leste,MT,"0,117","117,2"
5107065,Querência,MT,"0,107","107,2"
5107107,São José dos Quatro Marcos,MT,"0,081","80,8"
5107156,Reserva do Cabaçal,MT,"0,074","74,5"
5107180,Ribeirão Cascalheira,MT,"0,090","89,8"
5107198,Ribeirãozinho,MT,"0,123","123,1"
5107206,Rio Branco,MT,"0,135","135,4"
5107248,Santa Carmem,MT,"0,081","81,1"
5107263,Santo Afonso,MT,"0,084","84,2"
5107297,São José do Povo,MT,"0,117","117,4"
5107305,São José do Rio Claro,MT,"0,096","96,4"
5107354,São José do Xingu,MT,"0,089","89,2"
5107404,São Pedro da Cipa,MT,"0,139","139,1"
5107578,Rondolândia,MT,"0,107","107,0"
5107602,Rondonópolis,MT,"0,045","44,7"
5107701,Rosário Oeste,MT,"0,109","108,8"
5107743,Santa Cruz do Xingu,MT,"0,103","103,5"
5107750,Salto do Céu,MT,"0,120","120,0"
5107768,Santa Rita do Trivelato,MT,"0,115","114,9"
5107776,Santa Terezinha,MT,"0,111","110,6"
5107792,Santo Antônio do Leste,MT,"0,103","102,7"
5107800,Santo Antônio do Leverger,MT,"0,095","94,9"
5107859,São Félix do Araguaia,MT,"0,090","89,8"
5107875,Sapezal,MT,"0,123","122,6"
5107883,Serra Nova Dourada,MT,"0,097","96,8"
5107909,Sinop,MT,"0,111","111,0"
5107925,Sorriso,MT,"0,116","115,7"
5107941,Tabaporã,MT,"0,102","102,5"
5107958,Tangará da Serra,MT,"0,131","131,1"
5108006,Tapurah,MT,"0,083","83,1"
5108055,Terra Nova do Norte,MT,"0,115","115,1"
5108105,Tesouro,MT,"0,075","74,6"
5108204,Torixoréu,MT,"0,116","115,9"
5108303,União do Sul,MT,"0,080","80,5"
5108352,Vale de São Domingos,MT,"0,079","78,5"
5108402,Várzea Grande,MT,"0,153","153,1"
5108501,Vera,MT,"0,116","115,5"
5108600,Vila Rica,MT,"0,115","114,6"
5108808,Nova Guarita,MT,"0,113","112,8"
5108857,Nova Marilândia,MT,"0,065","65,2"
5108907,Nova Maringá,MT,"0,096","96,4"
5108956,Nova Monte Verde,MT,"0,121","121,2"
5200050,Abadia de Goiás,GO,"0,118","118,3"
5200100,Abadiânia,GO,"0,119","119,2"
5200134,Acreúna,GO,"0,115","115,0"
5200159,Adelândia,GO,"0,118","118,4"
5200175,Água Fria de Goiás,GO,"0,123","123,2"
5200209,Água Limpa,GO,"0,115","115,2"
5200258,Águas Lindas de Goiás,GO,"0,127","127,3"
5200308,Alexânia,GO,"0,117","117,1"
5200506,Aloândia,GO,"0,115","114,9"
5200555,Alto Horizonte,GO,"0,097","97,3"
5200605,Alto Paraíso de Goiás,GO,"0,123","123,1"
5200803,Alvorada do Norte,GO,"0,146","146,2"
5200829,Amaralina,GO,"0,116","116,1"
5200852,Americano do Brasil,GO,"0,121","120,9"
5200902,Amorinópolis,GO,"0,114","114,4"
5201108,Anápolis,GO,"0,120","119,6"
5201207,Anhanguera,GO,"0,110","110,0"
5201306,Anicuns,GO,"0,121","121,3"
5201405,Aparecida de Goiânia,GO,"0,109","108,6"
5201454,Aparecida do Rio Doce,GO,"0,077","76,9"
5201504,Aporé,GO,"0,078","78,1"
5201603,Araçu,GO,"0,125","125,0"
5201702,Aragarças,GO,"0,091","91,2"
5201801,Aragoiânia,GO,"0,120","120,1"
5202155,Araguapaz,GO,"0,098","97,7"
5202353,Arenópolis,GO,"0,110","109,6"
5202502,Aruanã,GO,"0,107","107,0"
5202601,Aurilândia,GO,"0,114","114,5"
5202809,Avelinópolis,GO,"0,125","124,6"
5203104,Baliza,GO,"0,118","117,8"
5203203,Barro Alto,GO,"0,127","126,6"
5203302,Bela Vista de Goiás,GO,"0,122","122,0"
5203401,Bom Jardim de Goiás,GO,"0,113","112,8"
5203500,Bom Jesus de Goiás,GO,"0,133","133,1"
5203559,Bonfinópolis,GO,"0,124","123,7"
5203575,Bonópolis,GO,"0,101","100,6"
5203609,Brazabrantes,GO,"0,121","121,1"
5203807,Britânia,GO,"0,077","76,8"
5203906,Buriti Alegre,GO,"0,120","120,1"
5203939,Buriti de Goiás,GO,"0,108","107,8"
5203962,Buritinópolis,GO,"0,118","118,0"
5204003,Cabeceiras,GO,"0,114","114,0"
5204102,Cachoeira Alta,GO,"0,084","83,9"
5204201,Cachoeira de Goiás,GO,"0,059","58,8"
5204250,Cachoeira Dourada,GO,"0,132","132,0"
5204300,Caçu,GO,"0,122","121,5"
5204409,Caiapônia,GO,"0,120","120,4"
5204508,Caldas Novas,GO,"0,119","119,4"
5204557,Caldazinha,GO,"0,128","128,4"
5204607,Campestre de Goiás,GO,"0,120","120,1"
5204656,Campinaçu,GO,"0,097","97,4"
5204706,Campinorte,GO,"0,111","111,0"
5204805,Campo Alegre de Goiás,GO,"0,108","108,2"
5204854,Campo Limpo de Goiás,GO,"0,123","123,1"
5204904,Campos Belos,GO,"0,129","128,9"
5204953,Campos Verdes,GO,"0,089","89,4"
5205000,Carmo do Rio Verde,GO,"0,123","123,0"
5205059,Castelândia,GO,"0,121","120,7"
5205109,Catalão,GO,"0,099","99,4"
5205208,Caturaí,GO,"0,120","120,1"
5205307,Cavalcante,GO,"0,126","126,0"
5205406,Ceres,GO,"0,117","117,4"
5205455,Cezarina,GO,"0,120","120,1"
5205471,Chapadão do Céu,GO,"0,107","106,9"
5205497,Cidade Ocidental,GO,"0,122","122,4"
5205513,Cocalzinho de Goiás,GO,"0,114","113,8"
5205521,Colinas do Sul,GO,"0,121","121,3"
5205703,Córrego do Ouro,GO,"0,110","109,7"
5205802,Corumbá de Goiás,GO,"0,114","113,8"
5205901,Corumbaíba,GO,"0,134","133,9"
5206206,Cristalina,GO,"0,118","118,4"
5206305,Cristianópolis,GO,"0,121","120,8"
5206404,Crixás,GO,"0,100","99,7"
5206503,Cromínia,GO,"0,119","119,4"
5206602,Cumari,GO,"0,114","114,5"
5206701,Damianópolis,GO,"0,135","135,1"
5206800,Damolândia,GO,"0,131","131,0"
5206909,Davinópolis,GO,"0,112","112,1"
5207105,Diorama,GO,"0,104","104,3"
5207253,Doverlândia,GO,"0,131","131,0"
5207352,Edealina,GO,"0,119","119,5"
5207402,Edéia,GO,"0,117","117,5"
5207501,Estrela do Norte,GO,"0,117","116,6"
5207535,Faina,GO,"0,101","100,7"
5207600,Fazenda Nova,GO,"0,099","99,1"
5207808,Firminópolis,GO,"0,119","118,6"
5207907,Flores de Goiás,GO,"0,134","134,4"
5208004,Formosa,GO,"0,125","124,9"
5208103,Formoso,GO,"0,112","112,2"
5208152,Gameleira de Goiás,GO,"0,119","118,6"
5208301,Divinópolis de Goiás,GO,"0,136","136,3"
